respondentId,timestamp,persona,demo_parentAge,demo_education,demo_relationship,demo_childrenCount,demo_childAge,health_gender,health_weightPerception,health_infoSources,nps_score,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6,knowledge_7,practices_1,practices_2,practices_3,practices_4,practices_5,practices_6,practices_7,practices_8,satisfaction_1,satisfaction_2,satisfaction_3,satisfaction_4,satisfaction_5,retro_know_1,retro_prac_1,open_challenges,open_likes,open_suggestions
xkKKknHXbXrWc88X8EXZ,2026-02-23T14:31:30.135Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",7,3,4,4,4,4,4,4,4,3,4,5,5,4,4,4,4,4,3,4,5,2,2,"المشكلة الأساسية هي إيجاد وقت للطبخ","استفدت كثيراً من سهولة الاستخدام و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
4Hn5Tdx3kXN32Jvdi57i,2026-01-30T06:54:04.039Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"طفل واحد","7 – 10 سنوات",ذكر,طبيعي,"طبيب أطفال",4,3,4,4,3,5,5,5,4,5,5,4,3,4,5,5,2,3,2,2,3,3,2,"أواجه صعوبة في منع طفلي عن السكريات بسبب عملي لفترات طويلة","أكثر ما أعجبني هو النصائح العملية","لا يوجد، شكراً لكم"
o6jKhahPQSTEO0Wodo9c,2026-01-26T12:39:57.940Z,"Busy Father / أب مشغول","25 – 35 سنة",جامعي,أب,"طفل واحد","أقل من 3 سنوات",أنثى,"وزن زائد","إنترنت/تواصل اجتماعي",5,4,3,3,4,3,3,2,1,2,1,3,3,1,3,1,4,2,3,3,3,2,3,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب تنويع الأكل","استفدت كثيراً من المتابعة المستمرة و {feature}","أتمنى إضافة تطبيق للهواتف"
yPPGCEnRnl8X5YFePTxX,2026-01-30T22:14:15.868Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,"وزن زائد","الأهل والأصدقاء",7,3,3,3,4,2,4,3,4,3,2,4,2,3,4,2,4,4,5,5,4,2,3,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب منع طفلي عن السكريات","استفدت كثيراً من التصميم الجذاب و {feature}","سيكون أفضل لو تم وصفات صحية سريعة"
58qNYR0JYwqVwKVu8cBi,2026-02-22T16:14:06.808Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",8,5,4,3,4,4,4,5,4,4,4,5,4,4,5,3,4,4,4,3,5,3,3,"أواجه صعوبة في تحديد الكميات المناسبة بسبب ضيق الوقت","استفدت كثيراً من المتابعة المستمرة و {feature}","لا يوجد، شكراً لكم"
lDbNjAnlGmsY0dnTChK2,2026-02-07T20:35:55.991Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أخرى,"2-3 أطفال","11 – 14 سنة",ذكر,طبيعي,"طبيب أطفال",7,2,3,2,4,3,4,2,3,3,4,3,2,3,3,4,5,4,3,4,4,2,3,"المشكلة الأساسية هي توفير وجبات صحية","أكثر ما أعجبني هو التقييم الشامل","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
QodkNuDXgZ9u6BOizvng,2026-02-14T13:38:26.435Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",9,4,4,3,4,5,5,4,5,4,5,3,4,4,4,5,5,5,4,5,5,3,4,"المشكلة الأساسية هي إيجاد وقت للطبخ","أكثر ما أعجبني هو المعلومات القيمة","أتمنى إضافة تطبيق للهواتف"
VBpGYh4VEZcKerawcvVD,2026-02-03T06:47:24.634Z,"Busy Father / أب مشغول","25 – 35 سنة",ثانوي,أب,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",8,4,2,4,4,2,3,2,3,2,2,2,3,2,3,1,4,5,5,4,5,2,2,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب ارتفاع الأسعار","أكثر ما أعجبني هو التصميم الجذاب","سيكون أفضل لو تم تطبيق للهواتف"
QIML7Mw2whUecjEnWV11,2026-02-19T04:00:01.853Z,"General Parent / العينة العامة","أكثر من 45 سنة",ثانوي,أم,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"طبيب أطفال",4,3,3,3,3,4,4,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,"أواجه صعوبة في توفير وجبات صحية بسبب ارتفاع الأسعار","أكثر ما أعجبني هو المتابعة المستمرة","أتمنى إضافة نظام تنبيهات للوجبات"
Q9XrO5uvUBrSBZ9tt6hV,2026-02-04T04:06:19.279Z,"Busy Father / أب مشغول","25 – 35 سنة","دراسات عليا",أب,"طفل واحد","7 – 10 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",2,4,4,4,2,3,3,3,2,2,1,3,3,3,2,1,2,3,3,3,2,3,2,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","رائع، خاصة النصائح العملية","أتمنى إضافة نظام تنبيهات للوجبات"
Jt2h5UUZsbJcSHMtUFvD,2026-02-05T09:50:24.192Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"طبيب أطفال",0,4,4,2,4,4,3,2,4,3,3,3,3,4,3,3,1,2,2,2,3,2,3,"بصراحة، عملي لفترات طويلة يجعل من الصعب إقناع طفلي بأكل الخضراوات","استفدت كثيراً من المتابعة المستمرة و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
Y9C1bXgmeybhswhgHR7f,2026-01-26T06:06:03.226Z,"Engaged Mother / أم مهتمة","أكثر من 45 سنة",ثانوي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"نحيف جداً","الكتب والمجلات العلمية",8,4,4,5,4,4,4,4,4,5,5,4,5,3,5,3,4,4,4,4,4,3,3,"المشكلة الأساسية هي تحديد الكميات المناسبة","رائع، خاصة النصائح العملية","أتمنى إضافة نظام تنبيهات للوجبات"
gDEYkFuAyU2PkldqXMYW,2026-02-23T11:58:47.565Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"وزن زائد","الأهل والأصدقاء",2,3,2,4,3,3,4,2,3,4,3,4,4,3,3,2,3,2,2,3,2,2,3,"المشكلة الأساسية هي تحديد الكميات المناسبة","أكثر ما أعجبني هو التصميم الجذاب","لا يوجد، شكراً لكم"
gIu7nYFyJnM8ChDrmhGB,2026-02-20T22:00:26.104Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أب,"طفل واحد","7 – 10 سنوات",ذكر,"نحيف جداً","أخصائي تغذية",1,3,4,3,3,3,4,2,2,4,3,2,3,2,4,4,2,2,3,1,2,2,3,"أواجه صعوبة في توفير وجبات صحية بسبب ارتفاع الأسعار","أكثر ما أعجبني هو المعلومات القيمة","سيكون أفضل لو تم تطبيق للهواتف"
mKVt9cboD5U5vVUKvNfJ,2026-02-19T13:45:29.304Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",7,5,4,4,3,4,5,4,4,5,4,4,3,5,5,5,4,4,4,4,5,3,3,"بصراحة، ارتفاع الأسعار يجعل من الصعب توفير وجبات صحية","أكثر ما أعجبني هو المعلومات القيمة","سيكون أفضل لو تم نظام تنبيهات للوجبات"
RNvwTwEEzGH8KVaxt0yq,2026-02-18T18:35:03.382Z,"Busy Father / أب مشغول","أقل من 25 سنة",ثانوي,أب,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",10,3,3,3,3,3,3,2,2,2,1,2,2,3,2,1,5,5,5,5,5,2,3,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب عملي لفترات طويلة","أكثر ما أعجبني هو التصميم الجذاب","أتمنى إضافة وصفات صحية سريعة"
EqjdvMzKn4Wm68XDVx9I,2026-02-22T00:04:21.907Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","11 – 14 سنة",أنثى,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",9,4,5,5,4,4,5,4,4,4,5,4,5,4,4,4,5,4,4,5,5,3,3,"بصراحة، عملي لفترات طويلة يجعل من الصعب إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة استشارات مباشرة مع أطباء"
scEnVsFU55Uby9X1X4f9,2026-02-01T12:48:46.823Z,"Busy Father / أب مشغول","25 – 35 سنة","أقل من ثانوي",أب,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",10,2,4,3,3,4,2,3,1,2,1,3,1,2,2,2,5,5,4,5,5,3,2,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب ضيق الوقت","استفدت كثيراً من النصائح العملية و {feature}","لا يوجد، شكراً لكم"
RLddqjCFd2OD578wVX96,2026-02-02T00:55:08.031Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",7,3,3,5,3,4,3,3,4,3,4,4,5,4,3,4,5,4,4,4,3,2,2,"أواجه صعوبة في توفير وجبات صحية بسبب قلة الخيارات المتاحة","رائع، خاصة المتابعة المستمرة","أتمنى إضافة فيديوهات توضيحية أكثر"
N3deF62cHQjrbx5qDa4L,2026-02-17T03:03:22.259Z,"Busy Father / أب مشغول","36 – 45 سنة","دبلوم متوسط",أب,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",2,4,3,2,2,4,4,3,2,1,1,3,2,3,3,2,1,2,2,1,2,2,3,"أواجه صعوبة في إيجاد وقت للطبخ بسبب عدم تقبل الطفل للمذاق الجديد","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة استشارات مباشرة مع أطباء"
34QX7BiQsZYYyfWcOvRr,2026-02-18T00:45:13.817Z,"General Parent / العينة العامة","25 – 35 سنة",ثانوي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"نحيف جداً","أخصائي تغذية",4,3,4,4,4,4,4,3,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,"أواجه صعوبة في توفير وجبات صحية بسبب عملي لفترات طويلة","استفدت كثيراً من التصميم الجذاب و {feature}","سيكون أفضل لو تم وصفات صحية سريعة"
5IPCmkPe0ivtsDcwwkgt,2026-01-28T23:53:16.356Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أخرى,"2-3 أطفال","3 – 6 سنوات",أنثى,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",1,2,4,4,3,3,3,3,3,3,2,3,3,3,2,2,2,1,3,3,1,2,2,"أواجه صعوبة في توفير وجبات صحية بسبب تأثير الإعلانات على طفلي","استفدت كثيراً من المعلومات القيمة و {feature}","لا يوجد، شكراً لكم"
ZeLwLD9J438GhMY1rCEh,2026-02-07T06:42:42.822Z,"Busy Father / أب مشغول","25 – 35 سنة",ثانوي,أب,"طفل واحد","7 – 10 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",3,4,4,2,3,2,3,4,1,1,2,3,1,2,3,2,3,3,2,2,2,2,1,"أواجه صعوبة في تحديد الكميات المناسبة بسبب ارتفاع الأسعار","أكثر ما أعجبني هو المعلومات القيمة","أتمنى إضافة نظام تنبيهات للوجبات"
GVDSq0nE5INHoNwF1O6K,2026-02-21T08:57:55.004Z,"Busy Father / أب مشغول","36 – 45 سنة",جامعي,أب,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",0,3,3,3,2,2,3,2,3,1,1,3,2,2,3,2,1,2,1,2,1,2,3,"أواجه صعوبة في تنويع الأكل بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من النصائح العملية و {feature}","سيكون أفضل لو تم تطبيق للهواتف"
NfIJSg4Gk8km73kiGxIj,2026-02-02T19:44:39.187Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","أخصائي تغذية",0,5,4,3,4,5,5,3,4,5,4,4,5,3,5,3,2,1,3,3,2,3,4,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب تحديد الكميات المناسبة","استفدت كثيراً من سهولة الاستخدام و {feature}","أتمنى إضافة استشارات مباشرة مع أطباء"
ylCTkFnMyMuEWdhGPWwI,2026-01-29T13:38:38.076Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"الأهل والأصدقاء",2,3,2,3,3,4,4,3,2,3,4,3,4,2,2,4,3,2,2,1,1,2,2,"المشكلة الأساسية هي إيجاد وقت للطبخ","استفدت كثيراً من التصميم الجذاب و {feature}","سيكون أفضل لو تم نظام تنبيهات للوجبات"
LduUecMsTRbaSgO2ETU0,2026-02-18T22:27:55.064Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة",جامعي,أم,"2-3 أطفال","أكبر من 14 سنة",أنثى,"لا أعلم","طبيب أطفال",3,5,4,3,5,5,5,4,3,4,4,4,3,4,5,4,3,2,2,1,3,3,3,"أواجه صعوبة في تحديد الكميات المناسبة بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من سهولة الاستخدام و {feature}","لا يوجد، شكراً لكم"
N4x6wsByBHyJngSpK1j2,2026-02-21T14:34:13.160Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"سمنة مفرطة","الإنترنت ومواقع التواصل الاجتماعي",6,4,3,4,3,3,3,3,4,3,2,3,3,3,4,3,3,3,4,4,4,2,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب ارتفاع الأسعار","استفدت كثيراً من النصائح العملية و {feature}","لا يوجد، شكراً لكم"
sugKSSFDlhNvDUdXzeiS,2026-02-04T02:19:48.412Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"وزن زائد","طبيب أطفال",6,4,3,5,4,3,5,5,5,4,3,5,3,4,4,3,4,3,3,3,2,4,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب عملي لفترات طويلة","رائع، خاصة التقييم الشامل","لا يوجد، شكراً لكم"
mCbPdAjSiw0tCpx9Cruz,2026-02-12T12:21:11.507Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دراسات عليا",أم,"طفل واحد","7 – 10 سنوات",ذكر,"نحيف جداً","الكتب والمجلات العلمية",10,5,4,4,5,3,4,4,4,5,4,4,3,5,5,4,4,5,5,5,5,4,4,"المشكلة الأساسية هي تنويع الأكل","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
iMuWVgWue0VMS5dcOIio,2026-01-30T17:26:42.318Z,"General Parent / العينة العامة","أكثر من 45 سنة",جامعي,أم,"طفل واحد","7 – 10 سنوات",أنثى,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",4,3,2,3,4,4,3,3,2,3,3,3,3,4,4,4,2,1,2,2,2,2,3,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
tvGOAUEmImIEB26sZ0d8,2026-02-24T06:40:27.044Z,"Busy Father / أب مشغول","أقل من 25 سنة","دبلوم متوسط",أب,"2-3 أطفال","3 – 6 سنوات",أنثى,"وزن زائد","إنترنت/تواصل اجتماعي",7,3,3,2,3,4,4,3,2,2,2,2,2,2,2,2,4,4,4,3,4,2,2,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب عملي لفترات طويلة","استفدت كثيراً من المتابعة المستمرة و {feature}","أتمنى إضافة وصفات صحية سريعة"
NnzLusVbxM9J5R8Kv5mX,2026-02-03T06:53:10.535Z,"General Parent / العينة العامة","25 – 35 سنة",ثانوي,أب,"2-3 أطفال","11 – 14 سنة",ذكر,طبيعي,"طبيب أطفال",3,3,3,3,3,3,2,4,4,3,3,3,2,2,3,3,1,3,2,2,2,2,1,"أواجه صعوبة في توفير وجبات صحية بسبب ضيق الوقت","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
6LNRS48C1ic3Xl3hPFRj,2026-02-06T03:32:10.843Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"سمنة مفرطة","الإنترنت ومواقع التواصل الاجتماعي",7,5,4,4,4,4,4,3,5,4,4,3,5,5,3,3,4,4,3,4,5,3,2,"المشكلة الأساسية هي إيجاد وقت للطبخ","استفدت كثيراً من سهولة الاستخدام و {feature}","لا يوجد، شكراً لكم"
QsXjWxkded8yQdnhr3WG,2026-02-11T07:46:39.968Z,"Busy Father / أب مشغول","36 – 45 سنة",جامعي,أب,"طفل واحد","11 – 14 سنة",أنثى,"وزن زائد","إنترنت/تواصل اجتماعي",3,3,2,3,2,3,3,3,3,3,3,2,2,3,3,2,1,3,2,2,2,1,2,"أواجه صعوبة في إيجاد وقت للطبخ بسبب عدم تقبل الطفل للمذاق الجديد","أكثر ما أعجبني هو التصميم الجذاب","لا يوجد، شكراً لكم"
UbaKRB0oXztAwlpDUACc,2026-02-01T05:06:48.235Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أب,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"أخصائي تغذية",7,4,2,3,4,3,3,3,4,3,3,4,3,4,2,4,4,5,3,5,5,2,3,"أواجه صعوبة في تنويع الأكل بسبب قلة الخيارات المتاحة","رائع، خاصة المتابعة المستمرة","أتمنى إضافة فيديوهات توضيحية أكثر"
3T04b3hi5ik36op5xoiC,2026-02-23T17:34:29.515Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"2-3 أطفال","11 – 14 سنة",أنثى,طبيعي,"طبيب أطفال",0,5,5,3,4,5,4,4,5,5,5,4,3,4,4,4,3,3,2,1,2,4,4,"المشكلة الأساسية هي تنويع الأكل","استفدت كثيراً من المتابعة المستمرة و {feature}","لا يوجد، شكراً لكم"
RMyzaf9Ba7BYsdyqh0SO,2026-02-11T05:26:12.021Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دراسات عليا",أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",3,5,3,4,4,3,5,5,5,5,4,5,4,5,5,4,2,2,2,2,3,2,3,"المشكلة الأساسية هي إيجاد وقت للطبخ","رائع، خاصة المعلومات القيمة","لا يوجد، شكراً لكم"
b6BVbuXTFixEliPEwUFj,2026-02-22T23:20:19.536Z,"Busy Father / أب مشغول","25 – 35 سنة",ثانوي,أب,"2-3 أطفال","أقل من 3 سنوات",ذكر,"نحيف جداً","إنترنت/تواصل اجتماعي",5,4,2,3,3,3,3,3,2,2,2,2,2,2,2,1,3,4,3,4,3,2,2,"المشكلة الأساسية هي منع طفلي عن السكريات","رائع، خاصة النصائح العملية","أتمنى إضافة وصفات صحية سريعة"
xQgAE0gyuMUwuReGrtmO,2026-02-24T13:39:52.032Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"أخصائي تغذية",5,4,4,4,4,4,4,4,3,4,4,3,4,5,5,5,3,3,2,4,2,3,4,"المشكلة الأساسية هي توفير وجبات صحية","رائع، خاصة التصميم الجذاب","سيكون أفضل لو تم وصفات صحية سريعة"
hONIJkkoC5bL2aIzbWNR,2026-02-04T17:31:28.569Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"أخصائي تغذية",7,4,4,4,5,4,3,4,4,5,3,4,4,3,5,4,4,3,5,4,4,3,4,"بصراحة، ارتفاع الأسعار يجعل من الصعب منع طفلي عن السكريات","رائع، خاصة النصائح العملية","لا يوجد، شكراً لكم"
abX08KlCitFffR0s5tfV,2026-02-08T15:25:15.504Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أب,"2-3 أطفال","أقل من 3 سنوات",أنثى,"سمنة مفرطة","طبيب أطفال",1,4,3,4,4,2,3,2,2,3,3,3,4,3,3,3,1,3,1,2,3,3,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب ضيق الوقت","رائع، خاصة النصائح العملية","أتمنى إضافة فيديوهات توضيحية أكثر"
gKtCHQJNeqqatI3ivUG9,2026-02-08T11:39:14.117Z,"General Parent / العينة العامة","أقل من 25 سنة","دراسات عليا",أم,"2-3 أطفال","11 – 14 سنة",ذكر,طبيعي,"الأهل والأصدقاء",0,3,3,2,2,4,3,4,3,3,3,4,3,3,4,2,2,2,2,2,2,1,2,"أواجه صعوبة في توفير وجبات صحية بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من المعلومات القيمة و {feature}","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
avSoHVJXVlhVj8jkc6Ft,2026-02-07T09:22:58.386Z,"Busy Father / أب مشغول","36 – 45 سنة",جامعي,أب,"2-3 أطفال","3 – 6 سنوات",أنثى,"سمنة مفرطة","إنترنت/تواصل اجتماعي",2,4,4,2,2,3,4,4,1,2,1,3,1,2,2,2,1,1,3,3,1,2,3,"أواجه صعوبة في توفير وجبات صحية بسبب قلة الخيارات المتاحة","استفدت كثيراً من التصميم الجذاب و {feature}","لا يوجد، شكراً لكم"
RUrzjyJdfBAFI3jUmneX,2026-02-01T15:41:57.168Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"طفل واحد","11 – 14 سنة",ذكر,طبيعي,"طبيب أطفال",4,4,4,4,4,5,4,4,4,4,3,4,5,5,5,4,1,2,2,2,3,4,2,"المشكلة الأساسية هي إيجاد وقت للطبخ","استفدت كثيراً من سهولة الاستخدام و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
ZxAEuEjZD9jhhBItUdJd,2026-02-10T23:26:44.543Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",0,3,5,4,5,5,4,4,4,4,3,3,4,5,4,4,3,1,2,3,1,3,4,"بصراحة، عملي لفترات طويلة يجعل من الصعب إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو التقييم الشامل","لا يوجد، شكراً لكم"
5AWzrOkGyKSDzOHezW1J,2026-01-29T05:19:11.105Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",1,4,4,4,4,4,5,3,4,4,4,5,3,3,4,4,2,1,3,3,3,3,4,"المشكلة الأساسية هي منع طفلي عن السكريات","أكثر ما أعجبني هو المعلومات القيمة","أتمنى إضافة نظام تنبيهات للوجبات"
Elmgm9DZlb36eQ8lDXEo,2026-02-18T11:33:40.328Z,"General Parent / العينة العامة","أقل من 25 سنة",ثانوي,أب,"طفل واحد","أقل من 3 سنوات",ذكر,طبيعي,"طبيب أطفال",3,4,3,2,2,4,4,4,4,3,3,2,4,3,3,4,2,3,2,3,3,2,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب ضيق الوقت","أكثر ما أعجبني هو سهولة الاستخدام","لا يوجد، شكراً لكم"
iFvYDbv0Hds9eJBThBQF,2026-02-19T15:36:22.078Z,"Busy Father / أب مشغول","25 – 35 سنة",جامعي,أب,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","إنترنت/تواصل اجتماعي",4,2,3,4,3,3,3,3,2,3,2,2,2,2,2,3,2,2,3,3,3,3,2,"أواجه صعوبة في تحديد الكميات المناسبة بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من النصائح العملية و {feature}","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
nGo7XlYHHTr2gtKZ7rS5,2026-01-30T06:38:07.536Z,"General Parent / العينة العامة","أقل من 25 سنة","أقل من ثانوي",أب,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",2,3,3,4,3,3,3,2,3,2,2,3,4,4,4,2,3,1,2,3,3,3,3,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من التصميم الجذاب و {feature}","لا يوجد، شكراً لكم"
Gs7Ydi6oSkzvLoiC3h2t,2026-02-18T20:59:02.253Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أب,"طفل واحد","3 – 6 سنوات",أنثى,"وزن زائد","طبيب أطفال",5,3,3,3,4,4,4,3,3,2,3,4,3,3,2,4,3,3,3,3,3,2,1,"المشكلة الأساسية هي تنويع الأكل","أكثر ما أعجبني هو المعلومات القيمة","سيكون أفضل لو تم وصفات صحية سريعة"
YZUp4T6gOzWhcvFUysX0,2026-02-16T11:30:17.192Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",ثانوي,أم,"2-3 أطفال","11 – 14 سنة",ذكر,"نحيف جداً","طبيب أطفال",8,4,3,4,3,5,4,4,3,5,4,5,3,5,5,4,4,4,4,4,4,3,3,"أواجه صعوبة في توفير وجبات صحية بسبب قلة الخيارات المتاحة","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
QI8YFfK4TkNkOU5SsUln,2026-01-31T22:36:34.746Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أخرى,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",5,3,4,3,4,2,2,3,3,2,3,2,3,4,3,2,3,3,3,3,3,2,3,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو المعلومات القيمة","سيكون أفضل لو تم تطبيق للهواتف"
Hv0pvWbeyoepFGSSPebR,2026-02-04T01:11:27.268Z,"Busy Father / أب مشغول","25 – 35 سنة","دبلوم متوسط",أب,"طفل واحد","3 – 6 سنوات",ذكر,"لا أعلم","إنترنت/تواصل اجتماعي",3,3,3,3,3,3,3,2,1,1,2,3,2,1,2,2,2,2,2,1,3,2,2,"أواجه صعوبة في تنويع الأكل بسبب قلة الخيارات المتاحة","استفدت كثيراً من التقييم الشامل و {feature}","سيكون أفضل لو تم وصفات صحية سريعة"
cgYr1yhn7m7KhlUPPlWC,2026-02-16T18:58:25.017Z,"General Parent / العينة العامة","25 – 35 سنة","أقل من ثانوي",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"طبيب أطفال",9,4,3,3,3,3,3,3,2,3,3,3,2,2,3,3,5,5,5,4,5,2,2,"المشكلة الأساسية هي توفير وجبات صحية","رائع، خاصة المتابعة المستمرة","سيكون أفضل لو تم وصفات صحية سريعة"
